placeid,night,morning,noon,evening
6703534,1,17,17,10
2344149,2,4,4,0
6418501,2,1,5,3
6822060,2,6,3,3
4248806,2,9,7,1
256084,4,4,1,5
445570,0,2,3,6
6531579,0,3,7,1
282538,0,4,7,9
6530869,6,2,2,14
4786554,0,2,5,5
269987,2,19,19,2
938293,0,5,4,2
950944,0,4,4,1
891652,1,1,1,9
195020,1,1,1,7
716413,0,3,4,9
97125,3,18,17,3
2480846,1,1,7,2
1424174,0,8,4,8
406539,2,1,3,7
97935,1,9,3,8
1476010,0,2,2,2
601291,1,2,21,5
535668,2,3,3,1
6402372,0,2,8,2
157080,3,2,11,9
3498657,0,3,5,6
1566199,1,3,3,4
4410893,0,1,1,9
3882922,1,1,7,5
1455805,1,1,5,6
498270,1,4,6,9
1565849,0,7,3,10
6162229,1,4,3,5
1010785,0,3,4,1
1083795,3,3,5,1
692838,1,1,5,4
1185027,2,1,2,9
939857,0,5,1,5
742706,0,1,13,7
1059055,2,3,4,3
4216753,0,6,6,5
168792,0,2,3,5
5032187,0,8,7,6
1013195,3,3,2,8
607293,1,2,3,3
6495500,1,1,2,5
412445,2,1,2,7
3772559,2,10,5,6
3298836,1,3,8,7
951894,2,13,38,29
1441977,0,10,14,12
393169,2,4,6,11
1429321,2,14,7,6
613530,3,4,3,6
580215,1,3,3,0
204530,0,6,0,4
594459,1,3,2,11
437331,1,2,2,7
824109,1,3,5,8
1601766,0,2,3,4
565152,0,1,1,4
6259235,1,4,4,2
665350,1,17,43,27
983923,7,47,19,28
6157006,1,5,3,0
1240917,2,1,3,17
934718,2,10,6,10
1361444,1,4,2,5
745130,1,9,8,13
1334745,2,15,16,7
1396534,1,5,7,9
1434081,0,8,1,3
913308,0,4,4,7
960796,2,4,2,11
1358107,0,5,1,4
1288768,3,15,4,26
71537,0,1,6,9
295374,0,0,3,6
76453,0,0,3,5
71457,3,0,3,8
191424,0,5,9,17
1217658,4,2,4,5
137376,10,14,23,39
6752498,0,1,1,0
1467393,1,16,18,9
100462,2,5,7,4
849873,2,4,5,0
2178501,1,3,3,1
127574,0,22,32,8
856692,1,3,1,6
1137456,0,3,2,3
4195516,2,4,2,5
6658322,0,28,2,5
6891369,1,1,1,10
4937918,0,1,1,14
975289,1,6,4,10
961779,0,4,2,8
1591965,0,18,4,7
163386,0,0,5,6
370784,0,0,6,5
457468,1,0,3,3
1045105,0,4,3,2
995721,0,2,5,2
684126,0,6,6,1
877047,6,5,6,11
621298,1,1,7,9
1298383,6,17,19,18
3593180,0,2,3,4
7218292,2,1,2,5
6345680,0,3,6,1
6792616,4,1,1,5
5102193,1,2,0,6
5092096,2,9,2,2
2289262,1,4,4,4
5967478,7,0,0,1
1480893,3,1,2,4
1415833,1,6,12,3
698643,1,3,2,6
1106982,3,2,6,3
163132,1,1,6,2
533919,4,3,2,5
1527827,1,0,4,6
5803915,2,1,0,5
47548,1,1,3,15
45264,7,4,4,25
52795,4,6,0,9
53640,1,6,1,2
73873,3,0,2,11
45065,4,2,7,8
1906875,4,3,4,13
576845,3,4,2,4
6959404,2,14,6,4
3751242,0,0,7,4
335422,6,4,6,8
1311290,3,3,3,0
938389,0,3,2,13
1059511,0,2,6,1
920869,0,2,2,6
941317,1,1,2,7
822265,0,8,11,17
138397,15,1,3,19
74758,3,5,11,7
197847,2,12,1,7
170521,3,2,5,11
197842,3,9,3,7
604784,2,11,3,4
566492,1,3,4,3
231284,4,5,5,2
983974,2,23,4,6
251108,3,7,5,6
974045,1,0,1,1
6706112,0,4,4,5
135370,9,23,10,38
79388,4,13,6,28
327617,2,2,5,7
766490,1,5,1,5
144156,8,1,3,19
876171,0,3,16,16
297375,1,0,3,8
148467,2,14,4,26
362896,1,1,3,12
610045,11,1,3,16
396258,2,1,2,5
159143,1,1,2,4
150994,4,1,1,2
278680,1,1,2,5
721907,0,7,3,10
6393261,0,1,6,1
182321,0,2,2,6
1240184,0,1,8,1
124160,5,88,41,53
349901,32,282,32,133
137791,2,3,13,16
493453,0,4,3,9
329445,0,6,4,6
594195,2,2,3,5
882627,0,3,3,3
124164,0,4,3,6
746322,1,3,3,7
1118052,0,5,3,6
131486,2,6,10,6
233653,3,2,5,6
7186950,1,1,7,2
6846394,0,0,7,3
1519669,1,4,8,8
450243,0,0,4,7
6517708,0,10,17,8
978444,2,2,2,1
1827818,1,6,12,0
897416,3,0,5,4
374506,1,21,19,12
350665,1,24,25,14
292827,9,1,3,4
1439402,0,7,2,6
1472514,0,2,3,6
1151829,0,9,3,4
1439138,0,3,4,7
284452,1,4,2,7
1439150,0,5,5,8
1439156,0,5,2,6
1439174,0,6,3,5
1439200,1,10,4,13
1472543,1,6,3,7
1921376,0,6,2,3
1436942,0,7,2,5
1436933,0,11,3,9
1436931,0,15,6,17
1444462,0,10,3,10
379738,0,4,4,3
1439222,0,9,2,7
1436937,0,10,3,8
407874,1,3,11,12
1326507,0,1,6,4
931626,2,3,6,3
619763,2,7,4,5
494859,1,0,1,8
152552,0,6,2,4
1373864,0,4,1,5
744853,0,9,4,8
1138785,0,6,2,10
1372581,0,4,4,8
509480,0,6,5,13
494271,1,3,3,3
705241,4,12,2,16
949234,3,2,0,8
939336,3,7,2,5
400582,1,4,4,8
545924,1,1,4,9
126700,0,1,2,1
445358,1,1,1,1
516577,1,1,2,0
127303,9,0,7,2
177007,2,5,0,3
195093,3,3,3,8
742360,1,2,7,3
720470,1,7,17,7
615074,1,3,4,7
1405193,2,1,3,4
382232,2,5,7,9
842940,2,4,3,4
489463,0,1,4,7
910310,0,3,6,5
60196,2,5,11,4
345039,1,4,2,4
333178,2,3,4,4
100399,2,6,5,15
141093,0,3,4,3
141102,1,5,8,12
1321979,1,2,3,7
1317761,1,0,5,6
1271539,0,4,7,4
236692,1,5,8,16
260191,2,2,4,5
904695,1,4,4,7
590026,1,4,5,5
1011515,2,3,9,2
1109427,0,9,4,11
583149,0,2,3,3
162628,1,4,3,2
296870,0,5,4,7
227553,0,5,3,2
296137,0,2,3,6
46169,5,4,6,2
223371,0,1,3,5
391801,2,17,12,20
209232,0,7,9,15
1119290,4,3,5,4
863728,2,2,1,9
6116221,1,2,4,1
1236697,1,3,2,5
212184,0,0,4,5
130533,1,6,6,10
1601256,0,4,3,4
3174134,1,2,4,9
7214117,2,7,1,4
7291219,0,1,4,5
7257335,4,5,3,5
7248736,1,4,3,2
7212699,9,6,6,9
7216635,0,14,13,8
601976,1,7,5,9
449758,1,2,16,4
124587,1,3,10,4
4988797,1,2,4,4
1431209,5,6,12,19
7248680,1,3,1,5
555828,2,2,2,3
1486236,1,6,6,7
6712720,1,1,3,5
1527419,0,4,3,3
6997654,0,2,4,3
4596098,1,14,11,15
5835605,0,4,12,4
1802655,7,0,0,3
7320728,0,8,1,1
7221237,0,0,0,3
7091943,0,3,2,29
6352015,1,2,4,7
6348382,0,2,6,2
841859,0,2,5,3
560671,0,8,5,9
7088307,2,1,2,5
7281885,0,1,18,0
770878,1,2,1,4
1244186,0,1,2,2
7112674,0,0,9,1
7340060,0,9,0,1
991158,3,9,0,6
6560326,1,3,7,7
7318900,0,1,0,2
6981485,1,0,1,0
6608195,0,1,8,1
6965413,1,0,5,7
7198079,1,1,1,6
5324652,1,3,9,1
6834914,27,23,43,66
7167566,1,2,8,2
2969115,77,73,58,74
6827347,2,1,9,5
615577,1,2,3,7
6651855,1,3,2,4
825224,1,2,2,12
6609651,3,3,5,4
7012975,5,3,3,5
6973631,4,5,8,3
7191996,15,7,19,33
526384,2,2,3,11
6466623,8,4,8,36
6837495,3,2,4,8
7148048,0,1,2,10
6335377,0,2,6,3
1510868,1,1,5,10
7105671,1,1,10,3
6834839,38,26,68,119
7128649,1,3,5,4
6870942,1,5,9,1
6740640,0,3,6,6
7125025,0,2,3,10
992733,1,1,1,9
7232793,0,3,2,11
7147725,0,2,5,4
7213633,3,3,6,2
6412088,2,1,4,6
468124,1,6,0,4
816289,0,2,8,4
424354,1,7,5,0
4250064,0,3,5,2
7209017,1,1,3,4
804946,0,10,4,11
7121835,1,3,15,3
7055926,0,1,1,9
7039627,0,17,16,1
5864515,3,3,6,5
6970015,1,1,6,4
7078281,0,1,0,0
7078040,1,0,1,18
6388006,3,4,5,7
861052,0,3,5,9
1568701,1,9,7,10
1250865,0,10,0,16
988942,0,11,4,9
3456427,1,3,4,2
1572196,0,3,8,1
3950890,0,5,3,3
1126893,1,4,5,8
132041,13,2,3,281
168774,0,2,4,5
6782742,0,0,3,7
147808,6,15,5,21
4864444,1,5,5,5
6361482,0,1,18,25
6462017,0,1,5,4
6574696,1,0,0,4
6519536,6,2,5,18
2906383,0,5,2,4
6016693,1,1,3,4
5095436,1,1,3,7
6594059,1,2,5,8
734930,0,0,8,1
222528,1,2,3,2
2908926,0,20,8,3
66195,6,2,6,1
5432363,0,3,1,7
6652226,0,1,4,3
6522374,1,5,10,0
4591483,1,6,4,4
6662603,0,3,11,4
6566027,1,0,3,6
3224107,0,3,3,4
154959,2,1,1,7
1480626,0,6,2,8
6581417,10,1,7,26
6318977,3,2,3,4
707563,1,1,7,4
445395,0,0,2,5
209178,30,33,32,157
4722663,0,5,3,2
5888252,0,4,2,6
1704154,0,0,1,1
346025,7,0,1,2
1544777,2,5,4,3
951010,1,2,8,0
870419,3,3,14,7
3577684,3,2,5,2
799158,11,12,18,28
1094960,1,4,2,30
979134,1,7,0,3
723547,1,3,5,6
1221576,1,1,9,9
951981,1,1,15,21
1549818,0,7,3,1
1263210,1,1,2,3
823413,1,4,4,2
1343614,0,1,6,4
349896,1,0,2,6
169736,2,4,2,5
6414264,0,1,1,8
587016,1,2,2,12
6340573,0,0,0,12
6259427,0,7,9,1
1254437,0,1,2,12
984018,0,7,1,1
816170,0,3,5,0
1206617,16,8,110,155
3292670,1,2,6,3
6351882,0,1,5,4
703991,2,6,0,8
6419009,1,6,0,7
134588,0,2,2,6
2036970,0,5,2,14
4243060,0,4,2,3
2996588,0,3,3,7
1434116,0,4,2,5
6437930,5,2,0,10
130378,0,2,9,2
789605,0,4,3,1
822644,0,3,9,1
4821516,10,4,5,134
1517839,1,5,1,4
5421500,1,2,0,7
408350,1,4,1,4
1542242,1,2,1,6
828286,1,3,3,1
2429419,2,1,0,11
2815156,1,2,4,5
973822,0,4,11,3
4068129,1,3,1,4
541478,2,1,4,4
6352039,2,3,11,13
6281271,1,3,1,3
830505,2,1,4,4
126698,1,2,3,5
445593,1,3,3,5
445579,0,1,2,3
149278,1,5,3,4
163154,3,5,4,1
2733936,5,8,15,33
4744013,0,2,4,6
5751075,0,1,1,9
5750904,1,2,1,9
647462,0,3,3,3
5042419,0,1,2,8
1439940,2,1,0,4
6406297,0,5,6,4
653048,0,3,6,0
2701072,0,8,8,2
1353747,0,2,7,3
996181,2,1,4,4
2468328,0,1,5,5
4907260,0,19,0,1
651015,5,11,10,29
1089876,0,2,5,5
397743,4,2,1,4
481085,3,10,1,4
222141,1,3,2,4
2528801,3,2,1,8
268431,4,5,4,2
572029,3,67,6,12
349758,4,8,11,12
349926,1,10,6,5
349805,1,5,5,7
828922,2,3,3,3
822761,4,6,7,4
449908,2,6,5,2
450078,1,8,6,3
465854,1,6,6,1
168183,1,2,4,11
127779,1,2,4,3
652742,2,3,7,4
423501,0,2,2,1
3412135,0,5,3,3
1057703,0,2,2,0
669525,0,6,34,11
1081632,0,5,2,2
3594286,2,1,1,4
540903,1,1,6,9
429340,1,1,3,13
245529,1,5,3,2
5511985,0,0,10,2
575569,2,3,3,6
1229887,1,0,3,4
426179,1,1,2,8
3236548,0,2,2,6
713599,2,1,2,5
6350673,5,2,0,5
1383781,1,5,1,4
860950,0,6,3,8
860942,0,12,3,13
860785,0,14,3,22
3667431,0,4,2,5
5441880,3,1,1,7
4937879,2,3,0,8
148761,1,7,2,4
4640494,0,4,3,8
1449154,0,8,2,7
3998552,0,4,1,4
4163863,0,4,2,5
2966601,1,5,1,3
1449119,0,6,3,9
5981875,1,6,1,2
2292295,1,7,1,7
910176,0,8,6,15
6111504,1,67,4,5
6154330,1,8,1,11
6154421,1,5,1,4
1161999,3,3,2,10
1082493,1,6,5,13
822728,2,6,1,6
406714,1,2,8,5
137751,1,1,3,4
136716,1,1,5,4
84353,0,4,3,6
786174,0,1,3,5
804498,1,14,3,6
1583327,1,1,2,6
1207870,1,6,10,4
6233920,0,1,3,6
1991989,4,0,16,15
323466,0,2,5,19
323460,0,3,5,10
2049474,1,3,4,2
3553124,1,3,1,5
3355370,2,4,3,4
1533685,1,5,1,2
869658,1,3,5,8
6260363,1,4,5,2
381527,0,5,4,7
1528029,0,4,4,2
2969137,0,4,5,3
775196,0,3,13,5
5121303,1,6,4,1
5952152,0,0,4,7
6166648,0,1,7,3
335753,1,1,1,18
1161180,1,1,10,20
1268725,10,0,0,6
517974,2,0,2,3
1179427,1,1,3,1
66198,2,1,4,3
222494,1,1,13,5
2854399,0,0,2,8
338256,0,1,10,2
2458543,0,0,16,2
289061,0,2,3,4
46155,2,3,22,5
385642,0,1,4,3
5802819,9,10,5,30
3632406,1,2,3,8
357111,2,2,8,6
168742,2,2,4,3
2160611,5,3,0,2
609757,0,2,4,2
515375,5,2,3,13
156346,5,10,1,6
512050,2,2,1,7
337731,0,21,6,21
2439412,2,3,4,2
3596448,2,1,2,5
962120,2,0,6,4
191050,4,3,8,11
4593397,0,2,1,9
4269061,1,1,2,7
850633,3,1,4,4
4691360,0,4,9,20
3503130,0,1,4,7
730982,4,1,0,6
390057,14,5,5,6
4112437,0,2,18,8
2165496,4,7,14,3
5464191,0,1,8,4
1481251,1,1,3,0
2791697,1,6,1,0
4961595,0,3,5,1
4332527,1,8,6,1
3500469,1,2,2,5
1442088,1,9,3,6
1601219,1,10,3,1
4797774,0,4,3,7
775671,3,4,12,1
3011790,1,4,1,9
1398412,2,1,2,5
1363081,1,48,23,24
1468362,2,2,3,4
3161984,2,3,3,3
4064581,3,3,2,11
1877823,1,3,3,13
1152467,0,2,0,7
2971241,0,9,14,8
460095,0,7,2,6
2765662,0,1,2,10
1335861,2,22,11,3
3108418,1,2,1,7
1442723,1,5,2,4
2953858,0,1,1,7
1478458,0,4,6,10
1449034,1,2,5,2
1545235,1,4,19,11
2183481,0,2,5,6
1401444,0,2,1,7
1967318,1,1,4,1
2036554,1,3,5,1
1472263,1,2,2,6
1442611,1,2,2,5
1471078,1,3,4,1
738503,0,4,1,9
682107,3,7,0,4
652840,2,4,4,4
804827,8,6,5,5
1507921,0,2,0,8
1433476,3,3,5,5
515093,0,2,5,2
1544972,0,1,4,4
933897,2,4,4,9
495014,0,3,7,5
460712,1,3,5,5
1481936,2,0,5,4
1548566,2,6,1,2
1425500,1,2,3,5
944372,0,4,6,3
565634,1,4,0,7
577594,1,2,3,4
483929,1,1,3,1
170512,1,2,3,2
1413796,3,2,2,5
1348161,0,8,7,10
1409378,0,3,1,4
1401600,3,2,0,7
1336407,16,13,19,24
948047,1,3,5,2
1378189,1,4,11,4
1375694,28,2,2,9
869442,0,7,3,3
707627,0,2,2,4
872618,1,3,3,6
1179814,0,3,2,6
816287,1,3,5,1
136726,2,0,5,4
1220045,1,1,1,4
467216,1,4,4,7
663003,2,4,3,9
159273,1,4,3,3
980960,3,2,4,4
1107632,2,3,4,1
379947,1,1,1,2
670482,2,1,3,7
163498,0,5,5,1
806359,0,2,4,2
776040,0,2,3,6
501539,7,4,1,8
136763,10,18,7,38
145658,2,3,6,5
493554,0,2,2,6
481107,7,3,3,7
551549,1,2,3,6
1227082,1,1,3,5
1077791,4,1,1,5
327196,1,20,6,16
1191877,1,2,3,6
1253952,0,6,2,13
708311,4,10,13,28
890759,0,5,2,3
785101,1,2,3,6
934725,1,3,2,11
1224586,2,4,1,13
136361,1,11,0,1
154987,3,8,12,19
225998,5,1,6,6
241472,5,0,4,5
397844,2,2,2,2
1285777,2,1,7,25
910599,2,5,2,17
822679,2,3,1,11
134040,0,3,0,4
1029152,1,0,2,8
1006558,4,6,4,5
66174,1,4,8,5
338187,0,3,8,4
533875,0,3,4,3
328102,1,3,17,4
367537,1,5,3,2
1112686,3,0,5,3
989273,1,1,3,5
679300,2,1,3,4
1168896,2,0,11,7
1186434,8,2,1,3
683963,0,7,4,2
537468,2,1,4,5
910007,0,5,6,1
145682,1,4,1,6
946342,0,3,1,7
182779,5,4,7,20
193243,0,4,4,3
943484,0,4,4,6
1027628,1,3,5,6
1037080,1,4,4,1
1216988,1,3,3,13
493900,0,2,3,4
853633,1,1,4,7
327669,0,3,8,7
950064,0,76,3,4
851755,0,2,6,2
1084124,0,2,1,6
162867,1,2,5,7
1079210,0,1,2,12
888925,1,5,1,6
997916,1,2,2,5
614243,0,3,7,3
350238,1,10,4,11
460332,1,5,5,10
701825,1,2,3,4
493467,0,1,3,8
791416,0,4,4,4
742945,2,2,3,3
243903,0,2,4,6
71917,1,2,2,8
156472,0,3,2,7
754872,2,1,2,4
754582,2,1,2,4
168297,3,2,4,3
127801,1,1,3,2
349787,1,5,3,5
127813,1,1,3,1
349877,3,1,2,5
149199,4,1,4,6
574293,0,1,0,3
699537,1,1,3,2
706652,8,6,11,16
699552,10,15,19,26
7040318,0,2,0,9
7221334,0,8,1,1
707532,0,0,9,0
318126,2,1,13,8
162858,0,4,3,1
1519702,1,3,3,3
1384905,0,6,2,0
243283,30,16,32,69
539806,9,9,5,2
3974842,0,2,6,20
417894,2,128,19,20
6591840,0,4,2,4
6608625,0,3,3,7
4518744,2,12,0,0
4905883,3,7,2,0
6531085,4,8,3,2
701122,1,3,0,6
130434,0,2,9,6
7377471,0,0,0,2
713465,1,29,16,3
842242,2,3,12,0
1565384,2,2,3,2
7078081,0,0,1,1
567821,0,1,4,12
1311485,0,2,4,4
567803,7,9,7,6
1343655,0,0,2,2
7085606,1,0,1,1
1565696,1,4,2,6
6956238,1,0,7,5
1215778,0,31,10,4
3743339,0,9,1,0
6356431,0,6,3,5
6856734,13,1,2,23
1401782,0,3,2,5
728337,2,0,14,3
1434135,0,8,4,10
1449104,0,7,3,3
1434107,0,8,4,5
1488905,0,5,1,5
4385502,2,1,1,6
870824,0,5,1,3
6356860,0,49,29,12
6210891,1,26,33,13
1391209,0,3,3,4
1201487,1,7,1,1
567355,1,2,0,13
385235,1,3,19,3
531869,7,15,3,17
1293451,2,1,2,3
631859,1,6,2,13
623945,2,6,3,6
2760268,1,14,19,4
3720889,1,2,2,3
126995,1,0,9,4
947173,3,0,0,7
367597,1,2,1,3
445538,1,0,1,2
1059749,0,1,0,9
588768,2,2,0,5
378945,1,3,10,3
379168,3,4,25,21
227333,4,2,10,6
124404,3,3,5,1
127971,0,13,1,4
135973,5,1,0,3
128646,12,32,7,41
90859,4,9,4,8
197841,4,10,2,9
197855,4,8,2,5
362851,1,2,3,6
398009,2,2,3,0
163431,1,1,4,2
163438,1,1,3,3
186685,1,7,2,3
322390,2,0,4,9
91056,3,5,4,2
327633,2,4,1,3
222391,1,0,13,3
246159,1,0,5,3
339772,0,1,3,6
91053,3,8,5,10
218572,2,2,0,7
260056,2,0,2,7
1385926,1,2,5,2
1188818,0,0,9,0
283169,1,3,5,3
70009,0,1,3,7
168784,0,0,2,7
5985308,42,23,62,32
531937,3,4,4,7
7279289,3,0,2,13
816073,2,2,5,2
1496962,2,0,4,4
493985,1,1,8,9
698540,2,1,2,4
417945,0,0,6,2
572472,1,3,13,3
1001647,0,0,1,1
1224907,1,3,3,3
417929,1,0,9,2
398152,2,0,7,1
417910,2,0,9,2
1082363,0,0,5,5
7091083,0,37,9,0
7244673,0,0,9,5
7309770,0,0,4,13
968430,0,0,20,6
567807,6,6,4,3
862642,0,2,7,9
1248819,1,3,3,2
567841,7,8,3,1
950406,0,5,11,5
962372,0,0,3,8
694073,0,3,5,6
1311749,0,0,6,3
1311747,0,1,4,1
5988991,2,6,8,17
910794,0,1,3,6
484153,0,0,8,1
1750511,5,3,8,0
6662734,5,21,15,0
294418,1,2,17,7
823232,1,1,8,4
735417,1,1,11,2
3941521,0,7,2,2
1470964,0,2,7,0
7443844,0,13,2,0
4579421,0,0,10,0
155154,0,1,3,23
6879402,6,14,1,19
6068472,1,1,4,7
7169370,2,0,1,11
582370,5,9,6,20
6837507,8,4,10,14
6853565,0,5,2,3
2788883,0,0,1,0
789246,0,2,3,6
418667,2,2,10,3
6857879,4,4,5,0
250501,2,8,7,15
6876425,6,10,4,1
7367100,0,3,7,1
7428748,0,12,3,0
6581988,0,2,0,74
6537917,0,0,2,8
417918,0,8,9,6
379159,3,6,21,19
609107,1,1,7,2
1462669,0,2,0,9
642702,1,5,1,2
6620688,6,1,4,4
701228,0,2,6,4
7317238,2,0,3,8
6348651,3,0,0,5
374802,5,21,40,27
379978,3,8,25,15
233704,3,1,5,7
406532,0,1,4,5
417936,0,1,9,1
417922,0,0,10,2
380057,2,5,17,8
414130,0,1,6,4
380030,2,6,18,10
392584,0,4,30,12
417888,1,1,8,1
380013,1,4,19,8
380021,1,5,20,9
380037,2,5,17,8
380046,2,5,14,7
379112,3,10,13,16
7107828,0,29,8,0
7121366,0,0,10,0
7104142,0,3,4,16
4330914,0,1,0,0
680742,0,0,17,5
1271203,1,7,3,1
1872988,0,21,3,1
6616337,0,0,12,0
1313462,20,100,62,153
2287678,0,4,12,6
741918,1,7,9,12
465880,1,29,8,10
6649895,1,4,2,3
6621624,3,12,15,39
328165,0,6,8,6
277737,1,7,2,11
6559824,5,2,3,3
1304063,0,10,0,0
7320521,0,20,2,0
5793833,1,1,3,7
5821499,1,4,1,6
6344568,0,3,1,6
6345829,0,4,2,5
5821445,2,3,4,10
7114897,2,3,2,9
7191048,0,21,7,0
4915089,0,0,0,1
7070884,0,99,52,5
